type,Latitude,Longitude,y_proj,x_proj,altitude,time,ltime,Position Format,Map Datum,Map Spheriod
TRACK,0.030664103,-78.86639689,0.030664103,-78.86639689,1167.56,2017/11/08 20:45:19+00,11/8/2017 15:45,UTM UPS,WGS 84,WGS 84
TRACK,0.030667791,-78.86638172,0.030667791,-78.86638172,1166.99,2017/11/08 20:45:29+00,11/8/2017 15:45,UTM UPS,WGS 84,WGS 84
TRACK,0.030671563,-78.86637024,0.030671563,-78.86637024,1166.97,2017/11/08 20:45:31+00,11/8/2017 15:45,UTM UPS,WGS 84,WGS 84
TRACK,0.030678436,-78.8663932,0.030678436,-78.8663932,1166.53,2017/11/08 20:45:43+00,11/8/2017 15:45,UTM UPS,WGS 84,WGS 84
TRACK,0.030695116,-78.86639798,0.030695116,-78.86639798,1166.31,2017/11/08 20:45:45+00,11/8/2017 15:45,UTM UPS,WGS 84,WGS 84
TRACK,0.030707689,-78.86640427,0.030707689,-78.86640427,1166.05,2017/11/08 20:45:47+00,11/8/2017 15:45,UTM UPS,WGS 84,WGS 84
TRACK,0.030766362,-78.86639949,0.030766362,-78.86639949,1165.86,2017/11/08 20:45:59+00,11/8/2017 15:45,UTM UPS,WGS 84,WGS 84
TRACK,0.030816654,-78.86635473,0.030816654,-78.86635473,1163.96,2017/11/08 20:46:41+00,11/8/2017 15:46,UTM UPS,WGS 84,WGS 84
TRACK,0.030858479,-78.86634652,0.030858479,-78.86634652,1163.24,2017/11/08 20:46:47+00,11/8/2017 15:46,UTM UPS,WGS 84,WGS 84
TRACK,0.030874237,-78.8663414,0.030874237,-78.8663414,1162.46,2017/11/08 20:46:49+00,11/8/2017 15:46,UTM UPS,WGS 84,WGS 84
TRACK,0.030886894,-78.86634375,0.030886894,-78.86634375,1162.28,2017/11/08 20:46:51+00,11/8/2017 15:46,UTM UPS,WGS 84,WGS 84
TRACK,0.030940119,-78.86628005,0.030940119,-78.86628005,1162.29,2017/11/08 20:48:51+00,11/8/2017 15:48,UTM UPS,WGS 84,WGS 84
TRACK,0.030951519,-78.86627636,0.030951519,-78.86627636,1162.25,2017/11/08 20:48:54+00,11/8/2017 15:48,UTM UPS,WGS 84,WGS 84
TRACK,0.03096669,-78.86627167,0.03096669,-78.86627167,1162.22,2017/11/08 20:48:56+00,11/8/2017 15:48,UTM UPS,WGS 84,WGS 84
TRACK,0.030981693,-78.86626412,0.030981693,-78.86626412,1161.88,2017/11/08 20:48:58+00,11/8/2017 15:48,UTM UPS,WGS 84,WGS 84
TRACK,0.03100005,-78.86625582,0.03100005,-78.86625582,1161.69,2017/11/08 20:49:00+00,11/8/2017 15:49,UTM UPS,WGS 84,WGS 84
TRACK,0.031013796,-78.86625172,0.031013796,-78.86625172,1161.61,2017/11/08 20:49:02+00,11/8/2017 15:49,UTM UPS,WGS 84,WGS 84
TRACK,0.031033494,-78.86624359,0.031033494,-78.86624359,1161.59,2017/11/08 20:49:04+00,11/8/2017 15:49,UTM UPS,WGS 84,WGS 84
TRACK,0.031051012,-78.86623093,0.031051012,-78.86623093,1161.47,2017/11/08 20:49:06+00,11/8/2017 15:49,UTM UPS,WGS 84,WGS 84
TRACK,0.031072553,-78.86622556,0.031072553,-78.86622556,1161.44,2017/11/08 20:49:08+00,11/8/2017 15:49,UTM UPS,WGS 84,WGS 84
TRACK,0.031084539,-78.8662238,0.031084539,-78.8662238,1161.5,2017/11/08 20:49:09+00,11/8/2017 15:49,UTM UPS,WGS 84,WGS 84
TRACK,0.031094598,-78.86621919,0.031094598,-78.86621919,1161.48,2017/11/08 20:49:10+00,11/8/2017 15:49,UTM UPS,WGS 84,WGS 84
TRACK,0.03110474,-78.86621601,0.03110474,-78.86621601,1161.46,2017/11/08 20:49:11+00,11/8/2017 15:49,UTM UPS,WGS 84,WGS 84
TRACK,0.03112209,-78.86620821,0.03112209,-78.86620821,1161.49,2017/11/08 20:49:13+00,11/8/2017 15:49,UTM UPS,WGS 84,WGS 84
TRACK,0.031131646,-78.86620545,0.031131646,-78.86620545,1161.54,2017/11/08 20:49:14+00,11/8/2017 15:49,UTM UPS,WGS 84,WGS 84
TRACK,0.031156624,-78.86620394,0.031156624,-78.86620394,1161.7,2017/11/08 20:49:16+00,11/8/2017 15:49,UTM UPS,WGS 84,WGS 84
TRACK,0.03119057,-78.86619975,0.03119057,-78.86619975,1161.72,2017/11/08 20:49:18+00,11/8/2017 15:49,UTM UPS,WGS 84,WGS 84
TRACK,0.0312101,-78.86619422,0.0312101,-78.86619422,1162.11,2017/11/08 20:49:19+00,11/8/2017 15:49,UTM UPS,WGS 84,WGS 84
TRACK,0.031230468,-78.86619187,0.031230468,-78.86619187,1162.21,2017/11/08 20:49:21+00,11/8/2017 15:49,UTM UPS,WGS 84,WGS 84
TRACK,0.031254776,-78.86617695,0.031254776,-78.86617695,1162.56,2017/11/08 20:49:23+00,11/8/2017 15:49,UTM UPS,WGS 84,WGS 84
TRACK,0.031266594,-78.86617016,0.031266594,-78.86617016,1162.65,2017/11/08 20:49:25+00,11/8/2017 15:49,UTM UPS,WGS 84,WGS 84
TRACK,0.03127858,-78.86615884,0.03127858,-78.86615884,1162.96,2017/11/08 20:49:27+00,11/8/2017 15:49,UTM UPS,WGS 84,WGS 84
TRACK,0.0312935,-78.8661565,0.0312935,-78.8661565,1162.9,2017/11/08 20:49:29+00,11/8/2017 15:49,UTM UPS,WGS 84,WGS 84
TRACK,0.031309929,-78.86616069,0.031309929,-78.86616069,1163.27,2017/11/08 20:49:31+00,11/8/2017 15:49,UTM UPS,WGS 84,WGS 84
TRACK,0.031329626,-78.86616278,0.031329626,-78.86616278,1163.34,2017/11/08 20:49:33+00,11/8/2017 15:49,UTM UPS,WGS 84,WGS 84
TRACK,0.031353179,-78.8661627,0.031353179,-78.8661627,1163.46,2017/11/08 20:49:35+00,11/8/2017 15:49,UTM UPS,WGS 84,WGS 84
TRACK,0.031366507,-78.86616144,0.031366507,-78.86616144,1163.75,2017/11/08 20:49:37+00,11/8/2017 15:49,UTM UPS,WGS 84,WGS 84
TRACK,0.031381678,-78.86615675,0.031381678,-78.86615675,1163.76,2017/11/08 20:49:39+00,11/8/2017 15:49,UTM UPS,WGS 84,WGS 84
TRACK,0.031396262,-78.8661503,0.031396262,-78.8661503,1163.97,2017/11/08 20:49:41+00,11/8/2017 15:49,UTM UPS,WGS 84,WGS 84
TRACK,0.031409506,-78.8661477,0.031409506,-78.8661477,1164,2017/11/08 20:49:43+00,11/8/2017 15:49,UTM UPS,WGS 84,WGS 84
TRACK,0.031425683,-78.86614367,0.031425683,-78.86614367,1163.95,2017/11/08 20:49:45+00,11/8/2017 15:49,UTM UPS,WGS 84,WGS 84
TRACK,0.031442447,-78.86613982,0.031442447,-78.86613982,1163.69,2017/11/08 20:49:47+00,11/8/2017 15:49,UTM UPS,WGS 84,WGS 84
TRACK,0.031458037,-78.86614015,0.031458037,-78.86614015,1163.5,2017/11/08 20:49:49+00,11/8/2017 15:49,UTM UPS,WGS 84,WGS 84
TRACK,0.031468933,-78.86613697,0.031468933,-78.86613697,1162.95,2017/11/08 20:49:51+00,11/8/2017 15:49,UTM UPS,WGS 84,WGS 84
TRACK,0.031477232,-78.86613253,0.031477232,-78.86613253,1162.59,2017/11/08 20:49:53+00,11/8/2017 15:49,UTM UPS,WGS 84,WGS 84
TRACK,0.031495336,-78.8661275,0.031495336,-78.8661275,1161.93,2017/11/08 20:49:55+00,11/8/2017 15:49,UTM UPS,WGS 84,WGS 84
TRACK,0.031513525,-78.86612624,0.031513525,-78.86612624,1161.77,2017/11/08 20:49:57+00,11/8/2017 15:49,UTM UPS,WGS 84,WGS 84
TRACK,0.031526852,-78.86612632,0.031526852,-78.86612632,1161.84,2017/11/08 20:49:59+00,11/8/2017 15:49,UTM UPS,WGS 84,WGS 84
TRACK,0.031543197,-78.8661301,0.031543197,-78.8661301,1161.45,2017/11/08 20:50:01+00,11/8/2017 15:50,UTM UPS,WGS 84,WGS 84
TRACK,0.031549903,-78.86613353,0.031549903,-78.86613353,1161.25,2017/11/08 20:50:02+00,11/8/2017 15:50,UTM UPS,WGS 84,WGS 84
TRACK,0.031560715,-78.86612616,0.031560715,-78.86612616,1160.9,2017/11/08 20:50:03+00,11/8/2017 15:50,UTM UPS,WGS 84,WGS 84
TRACK,0.031571025,-78.86612766,0.031571025,-78.86612766,1160.8,2017/11/08 20:50:04+00,11/8/2017 15:50,UTM UPS,WGS 84,WGS 84
TRACK,0.031595919,-78.86611258,0.031595919,-78.86611258,1160.7,2017/11/08 20:50:06+00,11/8/2017 15:50,UTM UPS,WGS 84,WGS 84
TRACK,0.031601787,-78.86610243,0.031601787,-78.86610243,1160.72,2017/11/08 20:50:07+00,11/8/2017 15:50,UTM UPS,WGS 84,WGS 84
TRACK,0.031606564,-78.86610059,0.031606564,-78.86610059,1160.81,2017/11/08 20:50:08+00,11/8/2017 15:50,UTM UPS,WGS 84,WGS 84
TRACK,0.031619975,-78.86609456,0.031619975,-78.86609456,1160.61,2017/11/08 20:50:10+00,11/8/2017 15:50,UTM UPS,WGS 84,WGS 84
TRACK,0.031626429,-78.86608693,0.031626429,-78.86608693,1160.15,2017/11/08 20:50:12+00,11/8/2017 15:50,UTM UPS,WGS 84,WGS 84
TRACK,0.031633135,-78.86607444,0.031633135,-78.86607444,1159.7,2017/11/08 20:50:14+00,11/8/2017 15:50,UTM UPS,WGS 84,WGS 84
TRACK,0.031633889,-78.86606262,0.031633889,-78.86606262,1159.13,2017/11/08 20:50:16+00,11/8/2017 15:50,UTM UPS,WGS 84,WGS 84
TRACK,0.031633386,-78.86605147,0.031633386,-78.86605147,1158.77,2017/11/08 20:50:18+00,11/8/2017 15:50,UTM UPS,WGS 84,WGS 84
TRACK,0.031632967,-78.86603949,0.031632967,-78.86603949,1158.62,2017/11/08 20:50:20+00,11/8/2017 15:50,UTM UPS,WGS 84,WGS 84
TRACK,0.031628273,-78.86603337,0.031628273,-78.86603337,1158.13,2017/11/08 20:50:22+00,11/8/2017 15:50,UTM UPS,WGS 84,WGS 84
TRACK,0.031620143,-78.86602071,0.031620143,-78.86602071,1157.45,2017/11/08 20:50:24+00,11/8/2017 15:50,UTM UPS,WGS 84,WGS 84
TRACK,0.031614779,-78.86601124,0.031614779,-78.86601124,1157,2017/11/08 20:50:26+00,11/8/2017 15:50,UTM UPS,WGS 84,WGS 84
TRACK,0.03162358,-78.86600403,0.03162358,-78.86600403,1156.78,2017/11/08 20:50:28+00,11/8/2017 15:50,UTM UPS,WGS 84,WGS 84
TRACK,0.031641768,-78.86600085,0.031641768,-78.86600085,1156.06,2017/11/08 20:50:31+00,11/8/2017 15:50,UTM UPS,WGS 84,WGS 84
TRACK,0.031652749,-78.86600621,0.031652749,-78.86600621,1155.71,2017/11/08 20:50:33+00,11/8/2017 15:50,UTM UPS,WGS 84,WGS 84
TRACK,0.031669261,-78.86600764,0.031669261,-78.86600764,1155.16,2017/11/08 20:50:35+00,11/8/2017 15:50,UTM UPS,WGS 84,WGS 84
TRACK,0.031696167,-78.86600219,0.031696167,-78.86600219,1154.44,2017/11/08 20:50:37+00,11/8/2017 15:50,UTM UPS,WGS 84,WGS 84
TRACK,0.031718044,-78.86600789,0.031718044,-78.86600789,1153.62,2017/11/08 20:50:40+00,11/8/2017 15:50,UTM UPS,WGS 84,WGS 84
TRACK,0.031736987,-78.86601476,0.031736987,-78.86601476,1153.35,2017/11/08 20:50:42+00,11/8/2017 15:50,UTM UPS,WGS 84,WGS 84
TRACK,0.031740172,-78.86602004,0.031740172,-78.86602004,1153.19,2017/11/08 20:50:43+00,11/8/2017 15:50,UTM UPS,WGS 84,WGS 84
TRACK,0.031742435,-78.86602398,0.031742435,-78.86602398,1152.95,2017/11/08 20:50:44+00,11/8/2017 15:50,UTM UPS,WGS 84,WGS 84
TRACK,0.031747213,-78.86602448,0.031747213,-78.86602448,1152.94,2017/11/08 20:50:45+00,11/8/2017 15:50,UTM UPS,WGS 84,WGS 84
TRACK,0.031758864,-78.86602641,0.031758864,-78.86602641,1152.41,2017/11/08 20:50:47+00,11/8/2017 15:50,UTM UPS,WGS 84,WGS 84
TRACK,0.031775963,-78.86601954,0.031775963,-78.86601954,1151.95,2017/11/08 20:50:49+00,11/8/2017 15:50,UTM UPS,WGS 84,WGS 84
TRACK,0.031785518,-78.86601535,0.031785518,-78.86601535,1151.41,2017/11/08 20:50:51+00,11/8/2017 15:50,UTM UPS,WGS 84,WGS 84
TRACK,0.031795744,-78.86600303,0.031795744,-78.86600303,1150.68,2017/11/08 20:50:54+00,11/8/2017 15:50,UTM UPS,WGS 84,WGS 84
TRACK,0.031802952,-78.86599825,0.031802952,-78.86599825,1149.98,2017/11/08 20:50:56+00,11/8/2017 15:50,UTM UPS,WGS 84,WGS 84
TRACK,0.031809071,-78.86599171,0.031809071,-78.86599171,1149.33,2017/11/08 20:50:58+00,11/8/2017 15:50,UTM UPS,WGS 84,WGS 84
TRACK,0.031815358,-78.86598601,0.031815358,-78.86598601,1148.94,2017/11/08 20:51:00+00,11/8/2017 15:51,UTM UPS,WGS 84,WGS 84
TRACK,0.031819716,-78.8659793,0.031819716,-78.8659793,1148.16,2017/11/08 20:51:03+00,11/8/2017 15:51,UTM UPS,WGS 84,WGS 84
TRACK,0.031826841,-78.86598366,0.031826841,-78.86598366,1148.12,2017/11/08 20:51:05+00,11/8/2017 15:51,UTM UPS,WGS 84,WGS 84
TRACK,0.031834971,-78.86599557,0.031834971,-78.86599557,1147.97,2017/11/08 20:51:07+00,11/8/2017 15:51,UTM UPS,WGS 84,WGS 84
TRACK,0.031837821,-78.86599003,0.031837821,-78.86599003,1147.96,2017/11/08 20:51:11+00,11/8/2017 15:51,UTM UPS,WGS 84,WGS 84
TRACK,0.031835474,-78.86598358,0.031835474,-78.86598358,1148.06,2017/11/08 20:51:14+00,11/8/2017 15:51,UTM UPS,WGS 84,WGS 84
TRACK,0.031827344,-78.865984,0.031827344,-78.865984,1148.03,2017/11/08 20:51:19+00,11/8/2017 15:51,UTM UPS,WGS 84,WGS 84
TRACK,0.03183539,-78.86598132,0.03183539,-78.86598132,1148.18,2017/11/08 20:51:21+00,11/8/2017 15:51,UTM UPS,WGS 84,WGS 84
TRACK,0.031850394,-78.86596422,0.031850394,-78.86596422,1147.67,2017/11/08 20:51:24+00,11/8/2017 15:51,UTM UPS,WGS 84,WGS 84
TRACK,0.031867744,-78.8659358,0.031867744,-78.8659358,1147.65,2017/11/08 20:51:27+00,11/8/2017 15:51,UTM UPS,WGS 84,WGS 84
TRACK,0.031887526,-78.86592113,0.031887526,-78.86592113,1147.64,2017/11/08 20:51:30+00,11/8/2017 15:51,UTM UPS,WGS 84,WGS 84
TRACK,0.031895908,-78.86590764,0.031895908,-78.86590764,1146.71,2017/11/08 20:51:33+00,11/8/2017 15:51,UTM UPS,WGS 84,WGS 84
TRACK,0.031901021,-78.86590529,0.031901021,-78.86590529,1146.3,2017/11/08 20:51:34+00,11/8/2017 15:51,UTM UPS,WGS 84,WGS 84
TRACK,0.031908313,-78.86590194,0.031908313,-78.86590194,1146.05,2017/11/08 20:51:36+00,11/8/2017 15:51,UTM UPS,WGS 84,WGS 84
TRACK,0.031916192,-78.8658975,0.031916192,-78.8658975,1145.95,2017/11/08 20:51:39+00,11/8/2017 15:51,UTM UPS,WGS 84,WGS 84
TRACK,0.031918958,-78.86588559,0.031918958,-78.86588559,1145.92,2017/11/08 20:51:41+00,11/8/2017 15:51,UTM UPS,WGS 84,WGS 84
TRACK,0.031922478,-78.86587847,0.031922478,-78.86587847,1146,2017/11/08 20:51:43+00,11/8/2017 15:51,UTM UPS,WGS 84,WGS 84
TRACK,0.031934716,-78.86587503,0.031934716,-78.86587503,1145.58,2017/11/08 20:51:46+00,11/8/2017 15:51,UTM UPS,WGS 84,WGS 84
TRACK,0.031944942,-78.86587772,0.031944942,-78.86587772,1145.2,2017/11/08 20:51:48+00,11/8/2017 15:51,UTM UPS,WGS 84,WGS 84
TRACK,0.031954749,-78.86588291,0.031954749,-78.86588291,1144.86,2017/11/08 20:51:50+00,11/8/2017 15:51,UTM UPS,WGS 84,WGS 84
TRACK,0.031964975,-78.86588392,0.031964975,-78.86588392,1144.81,2017/11/08 20:51:52+00,11/8/2017 15:51,UTM UPS,WGS 84,WGS 84
TRACK,0.031986767,-78.86588769,0.031986767,-78.86588769,1144.21,2017/11/08 20:51:54+00,11/8/2017 15:51,UTM UPS,WGS 84,WGS 84
TRACK,0.031996742,-78.86588677,0.031996742,-78.86588677,1143.59,2017/11/08 20:51:56+00,11/8/2017 15:51,UTM UPS,WGS 84,WGS 84
TRACK,0.032009063,-78.8658871,0.032009063,-78.8658871,1142.92,2017/11/08 20:51:58+00,11/8/2017 15:51,UTM UPS,WGS 84,WGS 84
TRACK,0.032020211,-78.86589297,0.032020211,-78.86589297,1142.35,2017/11/08 20:52:00+00,11/8/2017 15:52,UTM UPS,WGS 84,WGS 84
TRACK,0.032029348,-78.86589456,0.032029348,-78.86589456,1141.85,2017/11/08 20:52:02+00,11/8/2017 15:52,UTM UPS,WGS 84,WGS 84
TRACK,0.032042842,-78.8658918,0.032042842,-78.8658918,1141.06,2017/11/08 20:52:04+00,11/8/2017 15:52,UTM UPS,WGS 84,WGS 84
TRACK,0.032057259,-78.86589029,0.032057259,-78.86589029,1140.58,2017/11/08 20:52:05+00,11/8/2017 15:52,UTM UPS,WGS 84,WGS 84
TRACK,0.032064216,-78.86588861,0.032064216,-78.86588861,1140.25,2017/11/08 20:52:06+00,11/8/2017 15:52,UTM UPS,WGS 84,WGS 84
TRACK,0.03207461,-78.86588752,0.03207461,-78.86588752,1139.33,2017/11/08 20:52:08+00,11/8/2017 15:52,UTM UPS,WGS 84,WGS 84
TRACK,0.032086596,-78.86588719,0.032086596,-78.86588719,1139.02,2017/11/08 20:52:10+00,11/8/2017 15:52,UTM UPS,WGS 84,WGS 84
TRACK,0.032093553,-78.86588878,0.032093553,-78.86588878,1137.74,2017/11/08 20:52:14+00,11/8/2017 15:52,UTM UPS,WGS 84,WGS 84
TRACK,0.0321016,-78.8658861,0.0321016,-78.8658861,1137.06,2017/11/08 20:52:16+00,11/8/2017 15:52,UTM UPS,WGS 84,WGS 84
TRACK,0.032116268,-78.86588199,0.032116268,-78.86588199,1136.25,2017/11/08 20:52:18+00,11/8/2017 15:52,UTM UPS,WGS 84,WGS 84
TRACK,0.032124398,-78.86588476,0.032124398,-78.86588476,1135.88,2017/11/08 20:52:20+00,11/8/2017 15:52,UTM UPS,WGS 84,WGS 84
TRACK,0.032138983,-78.86588425,0.032138983,-78.86588425,1135.2,2017/11/08 20:52:23+00,11/8/2017 15:52,UTM UPS,WGS 84,WGS 84
TRACK,0.03214485,-78.86588132,0.03214485,-78.86588132,1134.41,2017/11/08 20:52:26+00,11/8/2017 15:52,UTM UPS,WGS 84,WGS 84
TRACK,0.032149712,-78.86587352,0.032149712,-78.86587352,1133.62,2017/11/08 20:52:29+00,11/8/2017 15:52,UTM UPS,WGS 84,WGS 84
TRACK,0.032163374,-78.86586087,0.032163374,-78.86586087,1132.96,2017/11/08 20:52:33+00,11/8/2017 15:52,UTM UPS,WGS 84,WGS 84
TRACK,0.032167146,-78.86583706,0.032167146,-78.86583706,1132.41,2017/11/08 20:52:37+00,11/8/2017 15:52,UTM UPS,WGS 84,WGS 84
TRACK,0.032174103,-78.86583832,0.032174103,-78.86583832,1132.07,2017/11/08 20:52:39+00,11/8/2017 15:52,UTM UPS,WGS 84,WGS 84
TRACK,0.032209978,-78.86586791,0.032209978,-78.86586791,1132.67,2017/11/08 20:52:42+00,11/8/2017 15:52,UTM UPS,WGS 84,WGS 84
TRACK,0.0322368,-78.86589431,0.0322368,-78.86589431,1132.61,2017/11/08 20:52:45+00,11/8/2017 15:52,UTM UPS,WGS 84,WGS 84
TRACK,0.032263286,-78.8659063,0.032263286,-78.8659063,1132.53,2017/11/08 20:52:47+00,11/8/2017 15:52,UTM UPS,WGS 84,WGS 84
TRACK,0.032275692,-78.86591124,0.032275692,-78.86591124,1132.58,2017/11/08 20:52:48+00,11/8/2017 15:52,UTM UPS,WGS 84,WGS 84
TRACK,0.032287259,-78.86591627,0.032287259,-78.86591627,1132.59,2017/11/08 20:52:49+00,11/8/2017 15:52,UTM UPS,WGS 84,WGS 84
TRACK,0.032293545,-78.86591954,0.032293545,-78.86591954,1132.51,2017/11/08 20:52:50+00,11/8/2017 15:52,UTM UPS,WGS 84,WGS 84
TRACK,0.032307878,-78.86591594,0.032307878,-78.86591594,1132.05,2017/11/08 20:52:52+00,11/8/2017 15:52,UTM UPS,WGS 84,WGS 84
TRACK,0.032341071,-78.8659125,0.032341071,-78.8659125,1131.64,2017/11/08 20:52:55+00,11/8/2017 15:52,UTM UPS,WGS 84,WGS 84
TRACK,0.032354817,-78.86591074,0.032354817,-78.86591074,1131.26,2017/11/08 20:52:57+00,11/8/2017 15:52,UTM UPS,WGS 84,WGS 84
TRACK,0.032366635,-78.86591108,0.032366635,-78.86591108,1131.1,2017/11/08 20:52:58+00,11/8/2017 15:52,UTM UPS,WGS 84,WGS 84
TRACK,0.032377616,-78.86591502,0.032377616,-78.86591502,1131.01,2017/11/08 20:52:59+00,11/8/2017 15:52,UTM UPS,WGS 84,WGS 84
TRACK,0.032387506,-78.86591619,0.032387506,-78.86591619,1130.91,2017/11/08 20:53:00+00,11/8/2017 15:53,UTM UPS,WGS 84,WGS 84
TRACK,0.032395553,-78.8659156,0.032395553,-78.8659156,1130.71,2017/11/08 20:53:01+00,11/8/2017 15:53,UTM UPS,WGS 84,WGS 84
TRACK,0.032412149,-78.86591971,0.032412149,-78.86591971,1130.24,2017/11/08 20:53:03+00,11/8/2017 15:53,UTM UPS,WGS 84,WGS 84
TRACK,0.032446934,-78.86589523,0.032446934,-78.86589523,1129.62,2017/11/08 20:53:05+00,11/8/2017 15:53,UTM UPS,WGS 84,WGS 84
TRACK,0.032455903,-78.86589783,0.032455903,-78.86589783,1129.18,2017/11/08 20:53:06+00,11/8/2017 15:53,UTM UPS,WGS 84,WGS 84
TRACK,0.032465039,-78.86589825,0.032465039,-78.86589825,1128.94,2017/11/08 20:53:07+00,11/8/2017 15:53,UTM UPS,WGS 84,WGS 84
TRACK,0.032473169,-78.86589892,0.032473169,-78.86589892,1128.72,2017/11/08 20:53:09+00,11/8/2017 15:53,UTM UPS,WGS 84,WGS 84
TRACK,0.032520862,-78.86590613,0.032520862,-78.86590613,1128.46,2017/11/08 20:53:12+00,11/8/2017 15:53,UTM UPS,WGS 84,WGS 84
TRACK,0.032540644,-78.86590085,0.032540644,-78.86590085,1128.22,2017/11/08 20:53:14+00,11/8/2017 15:53,UTM UPS,WGS 84,WGS 84
TRACK,0.032550702,-78.86589557,0.032550702,-78.86589557,1128.04,2017/11/08 20:53:15+00,11/8/2017 15:53,UTM UPS,WGS 84,WGS 84
TRACK,0.032562437,-78.86589205,0.032562437,-78.86589205,1128.1,2017/11/08 20:53:17+00,11/8/2017 15:53,UTM UPS,WGS 84,WGS 84
TRACK,0.032573668,-78.86588811,0.032573668,-78.86588811,1128.08,2017/11/08 20:53:18+00,11/8/2017 15:53,UTM UPS,WGS 84,WGS 84
TRACK,0.032588169,-78.8658892,0.032588169,-78.8658892,1128.06,2017/11/08 20:53:19+00,11/8/2017 15:53,UTM UPS,WGS 84,WGS 84
TRACK,0.032606022,-78.86588425,0.032606022,-78.86588425,1128,2017/11/08 20:53:20+00,11/8/2017 15:53,UTM UPS,WGS 84,WGS 84
TRACK,0.032639969,-78.86587738,0.032639969,-78.86587738,1127.84,2017/11/08 20:53:21+00,11/8/2017 15:53,UTM UPS,WGS 84,WGS 84
TRACK,0.03265162,-78.86587587,0.03265162,-78.86587587,1127.56,2017/11/08 20:53:23+00,11/8/2017 15:53,UTM UPS,WGS 84,WGS 84
TRACK,0.032685483,-78.86588048,0.032685483,-78.86588048,1127.15,2017/11/08 20:53:25+00,11/8/2017 15:53,UTM UPS,WGS 84,WGS 84
TRACK,0.032713059,-78.86589758,0.032713059,-78.86589758,1126.93,2017/11/08 20:53:27+00,11/8/2017 15:53,UTM UPS,WGS 84,WGS 84
TRACK,0.032724459,-78.86589943,0.032724459,-78.86589943,1126.81,2017/11/08 20:53:28+00,11/8/2017 15:53,UTM UPS,WGS 84,WGS 84
TRACK,0.03273787,-78.86590144,0.03273787,-78.86590144,1126.7,2017/11/08 20:53:29+00,11/8/2017 15:53,UTM UPS,WGS 84,WGS 84
TRACK,0.032805512,-78.86591761,0.032805512,-78.86591761,1126.23,2017/11/08 20:53:34+00,11/8/2017 15:53,UTM UPS,WGS 84,WGS 84
TRACK,0.032828981,-78.86592491,0.032828981,-78.86592491,1126.34,2017/11/08 20:53:36+00,11/8/2017 15:53,UTM UPS,WGS 84,WGS 84
TRACK,0.032839039,-78.86593052,0.032839039,-78.86593052,1126.42,2017/11/08 20:53:37+00,11/8/2017 15:53,UTM UPS,WGS 84,WGS 84
TRACK,0.032855636,-78.86592608,0.032855636,-78.86592608,1126.57,2017/11/08 20:53:38+00,11/8/2017 15:53,UTM UPS,WGS 84,WGS 84
TRACK,0.032870723,-78.8659317,0.032870723,-78.8659317,1126.44,2017/11/08 20:53:40+00,11/8/2017 15:53,UTM UPS,WGS 84,WGS 84
TRACK,0.03290249,-78.86591895,0.03290249,-78.86591895,1126.41,2017/11/08 20:53:43+00,11/8/2017 15:53,UTM UPS,WGS 84,WGS 84
TRACK,0.032937611,-78.8659001,0.032937611,-78.8659001,1125.5,2017/11/08 20:53:46+00,11/8/2017 15:53,UTM UPS,WGS 84,WGS 84
TRACK,0.032997038,-78.8658778,0.032997038,-78.8658778,1125.4,2017/11/08 20:53:49+00,11/8/2017 15:53,UTM UPS,WGS 84,WGS 84
TRACK,0.03300651,-78.86587361,0.03300651,-78.86587361,1125.72,2017/11/08 20:53:52+00,11/8/2017 15:53,UTM UPS,WGS 84,WGS 84
TRACK,0.033014724,-78.86586322,0.033014724,-78.86586322,1125.58,2017/11/08 20:53:55+00,11/8/2017 15:53,UTM UPS,WGS 84,WGS 84
TRACK,0.033030566,-78.86586179,0.033030566,-78.86586179,1125.35,2017/11/08 20:53:59+00,11/8/2017 15:53,UTM UPS,WGS 84,WGS 84
TRACK,0.033036014,-78.86586598,0.033036014,-78.86586598,1125.37,2017/11/08 20:54:00+00,11/8/2017 15:54,UTM UPS,WGS 84,WGS 84
TRACK,0.033048419,-78.86588015,0.033048419,-78.86588015,1125.38,2017/11/08 20:54:02+00,11/8/2017 15:54,UTM UPS,WGS 84,WGS 84
TRACK,0.033074236,-78.86589632,0.033074236,-78.86589632,1125.14,2017/11/08 20:54:05+00,11/8/2017 15:54,UTM UPS,WGS 84,WGS 84
TRACK,0.033077588,-78.86589364,0.033077588,-78.86589364,1125.25,2017/11/08 20:54:06+00,11/8/2017 15:54,UTM UPS,WGS 84,WGS 84
TRACK,0.03308597,-78.86588777,0.03308597,-78.86588777,1125.13,2017/11/08 20:54:09+00,11/8/2017 15:54,UTM UPS,WGS 84,WGS 84
TRACK,0.033090748,-78.86588618,0.033090748,-78.86588618,1125.14,2017/11/08 20:54:12+00,11/8/2017 15:54,UTM UPS,WGS 84,WGS 84
TRACK,0.033098795,-78.86589305,0.033098795,-78.86589305,1125.1,2017/11/08 20:54:14+00,11/8/2017 15:54,UTM UPS,WGS 84,WGS 84
TRACK,0.033106422,-78.86590186,0.033106422,-78.86590186,1125.11,2017/11/08 20:54:18+00,11/8/2017 15:54,UTM UPS,WGS 84,WGS 84
TRACK,0.033112876,-78.86591007,0.033112876,-78.86591007,1125.37,2017/11/08 20:54:20+00,11/8/2017 15:54,UTM UPS,WGS 84,WGS 84
