Filename,Log,Date,Video_Num,Motion_Time
FirstLog_09_13_17_01,FirstLog,09/13/17,01,1:41:28.13
FirstLog_09_13_17_01,FirstLog,09/13/17,01,1:41:31.97
FirstLog_09_13_17_01,FirstLog,09/13/17,01,1:41:38.07
FirstLog_09_13_17_01,FirstLog,09/13/17,01,1:41:45.33
FirstLog_09_13_17_01,FirstLog,09/13/17,01,1:41:56.4
FirstLog_09_13_17_01,FirstLog,09/13/17,01,1:42:9.33
FirstLog_09_13_17_01,FirstLog,09/13/17,01,1:42:16.33
FirstLog_09_13_17_01,FirstLog,09/13/17,01,1:42:21.5
FirstLog_09_13_17_02,FirstLog,09/13/17,02,0:19:30.77
FirstLog_09_13_17_02,FirstLog,09/13/17,02,1:35:23.37
FirstLog_09_13_17_02,FirstLog,09/13/17,02,1:51:33.67
FirstLog_09_13_17_02,FirstLog,09/13/17,02,1:51:41.3
FirstLog_09_13_17_02,FirstLog,09/13/17,02,1:51:55.07
FirstLog_09_13_17_02,FirstLog,09/13/17,02,1:52:3.87
FirstLog_09_13_17_02,FirstLog,09/13/17,02,1:52:9.73
FirstLog_09_13_17_02,FirstLog,09/13/17,02,1:52:16.8
FirstLog_09_13_17_02,FirstLog,09/13/17,02,1:52:29.2
FirstLog_09_13_17_02,FirstLog,09/13/17,02,1:52:42.83
FirstLog_09_13_17_02,FirstLog,09/13/17,02,1:52:53.8
FirstLog_09_13_17_02,FirstLog,09/13/17,02,1:52:57.97
FirstLog_09_13_17_02,FirstLog,09/13/17,02,1:53:3.1
FirstLog_09_13_17_02,FirstLog,09/13/17,02,1:53:22.73
FirstLog_09_13_17_02,FirstLog,09/13/17,02,1:53:34.6
FirstLog_09_13_17_02,FirstLog,09/13/17,02,1:53:48.8
FirstLog_09_13_17_02,FirstLog,09/13/17,02,1:53:54.3
FirstLog_09_13_17_02,FirstLog,09/13/17,02,1:54:27.83
FirstLog_09_13_17_02,FirstLog,09/13/17,02,1:54:31.77
FirstLog_09_13_17_02,FirstLog,09/13/17,02,1:54:40.53
FirstLog_09_13_17_02,FirstLog,09/13/17,02,1:54:45.03
FirstLog_09_13_17_02,FirstLog,09/13/17,02,1:54:53.83
FirstLog_09_13_17_02,FirstLog,09/13/17,02,1:55:9.43
FirstLog_09_13_17_02,FirstLog,09/13/17,02,1:55:11.83
FirstLog_09_13_17_03,FirstLog,09/13/17,03,0:10:20.57
FirstLog_09_13_17_03,FirstLog,09/13/17,03,0:10:37.53
FirstLog_09_13_17_03,FirstLog,09/13/17,03,0:30:9.43
FirstLog_09_13_17_03,FirstLog,09/13/17,03,0:30:12.97
FirstLog_09_13_17_03,FirstLog,09/13/17,03,0:30:35.33
FirstLog_09_13_17_03,FirstLog,09/13/17,03,0:46:44.4
LuisLog_09_13_17_01,LuisLog,09/13/17,01,0:4:10.77
LuisLog_09_13_17_01,LuisLog,09/13/17,01,0:4:17.0
LuisLog_09_13_17_01,LuisLog,09/13/17,01,0:4:22.97
LuisLog_09_13_17_01,LuisLog,09/13/17,01,0:4:38.33
LuisLog_09_13_17_01,LuisLog,09/13/17,01,1:45:16.1
LuisLog_09_13_17_01,LuisLog,09/13/17,01,1:45:23.6
LuisLog_09_13_17_01,LuisLog,09/13/17,01,1:45:36.27
LuisLog_09_13_17_01,LuisLog,09/13/17,01,1:45:42.37
LuisLog_09_13_17_01,LuisLog,09/13/17,01,1:45:52.33
LuisLog_09_13_17_01,LuisLog,09/13/17,01,1:45:56.9
LuisLog_09_13_17_01,LuisLog,09/13/17,01,1:46:14.03
LuisLog_09_13_17_01,LuisLog,09/13/17,01,1:46:19.37
LuisLog_09_13_17_01,LuisLog,09/13/17,01,1:46:31.73
LuisLog_09_13_17_01,LuisLog,09/13/17,01,1:49:41.53
LuisLog_09_13_17_01,LuisLog,09/13/17,01,1:49:45.73
LuisLog_09_13_17_01,LuisLog,09/13/17,01,1:49:56.9
LuisLog_09_13_17_01,LuisLog,09/13/17,01,1:50:4.7
LuisLog_09_13_17_01,LuisLog,09/13/17,01,1:50:10.0
LuisLog_09_13_17_01,LuisLog,09/13/17,01,1:50:15.5
LuisLog_09_13_17_01,LuisLog,09/13/17,01,1:50:23.73
LuisLog_09_13_17_02,LuisLog,09/13/17,02,0:21:5.93
LuisLog_09_13_17_02,LuisLog,09/13/17,02,0:21:34.3
LuisLog_09_13_17_02,LuisLog,09/13/17,02,1:22:5.63
CRLog_09_16_17_01,CRLog,09/16/17,01,0:25:40.3
CRLog_09_16_17_01,CRLog,09/16/17,01,0:25:47.3
CRLog_09_16_17_02,CRLog,09/16/17,02,1:25:38.43
CRLog_09_16_17_02,CRLog,09/16/17,02,1:25:46.73
CRLog_09_16_17_02,CRLog,09/16/17,02,1:25:58.27
CRLog_09_16_17_02,CRLog,09/16/17,02,1:26:4.4
CRLog_09_16_17_02,CRLog,09/16/17,02,2:18:8.97
CRLog_09_16_17_02,CRLog,09/16/17,02,2:18:27.17
CRLog_09_16_17_02,CRLog,09/16/17,02,2:18:34.63
CRLog_09_16_17_02,CRLog,09/16/17,02,2:18:42.27
CRLog_09_16_17_02,CRLog,09/16/17,02,2:18:53.73
FalseLog_09_16_17_01,FalseLog,09/16/17,01,0:39:18.13
FalseLog_09_16_17_01,FalseLog,09/16/17,01,0:43:11.2
FirstLog_09_16_17_01,FirstLog,09/16/17,01,0:25:38.07
FirstLog_09_16_17_01,FirstLog,09/16/17,01,0:25:44.57
FirstLog_09_16_17_01,FirstLog,09/16/17,01,0:25:55.8
FirstLog_09_16_17_01,FirstLog,09/16/17,01,0:27:7.07
FirstLog_09_16_17_01,FirstLog,09/16/17,01,1:54:25.37
FirstLog_09_16_17_01,FirstLog,09/16/17,01,1:54:44.6
FirstLog_09_16_17_02,FirstLog,09/16/17,02,1:4:35.73
FirstLog_09_16_17_02,FirstLog,09/16/17,02,1:4:51.07
FirstLog_09_16_17_02,FirstLog,09/16/17,02,1:5:12.5
FirstLog_09_16_17_02,FirstLog,09/16/17,02,1:5:23.67
FirstLog_09_16_17_02,FirstLog,09/16/17,02,1:5:41.57
FirstLog_09_16_17_02,FirstLog,09/16/17,02,1:6:9.47
FirstLog_09_16_17_02,FirstLog,09/16/17,02,1:6:17.33
FirstLog_09_16_17_02,FirstLog,09/16/17,02,1:6:34.37
FirstLog_09_16_17_02,FirstLog,09/16/17,02,1:6:47.07
FirstLog_09_16_17_02,FirstLog,09/16/17,02,1:6:50.77
FirstLog_09_16_17_02,FirstLog,09/16/17,02,1:6:57.8
FirstLog_09_16_17_02,FirstLog,09/16/17,02,1:18:25.67
FirstLog_09_16_17_02,FirstLog,09/16/17,02,1:18:40.3
FirstLog_09_16_17_02,FirstLog,09/16/17,02,1:18:50.07
FirstLog_09_16_17_02,FirstLog,09/16/17,02,1:18:54.7
FirstLog_09_16_17_02,FirstLog,09/16/17,02,1:19:1.47
FirstLog_09_16_17_02,FirstLog,09/16/17,02,1:19:49.03
FirstLog_09_16_17_02,FirstLog,09/16/17,02,1:20:4.47
FirstLog_09_16_17_02,FirstLog,09/16/17,02,1:20:15.17
FirstLog_09_16_17_02,FirstLog,09/16/17,02,1:20:22.1
FirstLog_09_16_17_02,FirstLog,09/16/17,02,1:43:35.13
FirstLog_09_16_17_02,FirstLog,09/16/17,02,1:43:42.37
FirstLog_09_16_17_02,FirstLog,09/16/17,02,1:43:44.93
FirstLog_09_16_17_02,FirstLog,09/16/17,02,1:43:49.73
FirstLog_09_16_17_02,FirstLog,09/16/17,02,1:43:57.27
FirstLog_09_16_17_02,FirstLog,09/16/17,02,1:44:8.9
FirstLog_09_16_17_02,FirstLog,09/16/17,02,1:53:56.37
FirstLog_09_16_17_02,FirstLog,09/16/17,02,1:54:1.1
FirstLog_09_16_17_02,FirstLog,09/16/17,02,1:54:4.47
FirstLog_09_16_17_02,FirstLog,09/16/17,02,1:54:12.57
FirstLog_09_16_17_02,FirstLog,09/16/17,02,1:54:19.2
FirstLog_09_16_17_02,FirstLog,09/16/17,02,1:55:20.33
FirstLog_09_16_17_02,FirstLog,09/16/17,02,1:55:28.27
FirstLog_09_16_17_02,FirstLog,09/16/17,02,1:55:34.8
FirstLog_09_16_17_02,FirstLog,09/16/17,02,1:55:46.67
FirstLog_09_16_17_02,FirstLog,09/16/17,02,1:55:48.93
FirstLog_09_16_17_02,FirstLog,09/16/17,02,1:55:52.73
FirstLog_09_16_17_03,FirstLog,09/16/17,03,0:11:51.03
FirstLog_09_16_17_03,FirstLog,09/16/17,03,0:12:33.53
FirstLog_09_16_17_03,FirstLog,09/16/17,03,0:28:1.67
FirstLog_09_16_17_03,FirstLog,09/16/17,03,0:28:8.4
FirstLog_09_16_17_03,FirstLog,09/16/17,03,0:28:14.63
FirstLog_09_16_17_03,FirstLog,09/16/17,03,0:28:37.03
FirstLog_09_16_17_03,FirstLog,09/16/17,03,0:28:39.23
FirstLog_09_16_17_03,FirstLog,09/16/17,03,0:29:33.3
FirstLog_09_16_17_03,FirstLog,09/16/17,03,0:29:37.97
FirstLog_09_16_17_03,FirstLog,09/16/17,03,0:29:52.67
FirstLog_09_16_17_03,FirstLog,09/16/17,03,0:29:56.1
FirstLog_09_16_17_03,FirstLog,09/16/17,03,0:30:1.93
FirstLog_09_16_17_03,FirstLog,09/16/17,03,0:30:8.13
FirstLog_09_16_17_03,FirstLog,09/16/17,03,0:30:16.13
FirstLog_09_16_17_03,FirstLog,09/16/17,03,0:30:29.07
FirstLog_09_16_17_03,FirstLog,09/16/17,03,0:30:50.5
FirstLog_09_16_17_03,FirstLog,09/16/17,03,0:31:2.53
FirstLog_09_16_17_03,FirstLog,09/16/17,03,0:31:27.9
LuisLog_09_16_17_01,LuisLog,09/16/17,01,0:51:16.43
LuisLog_09_16_17_01,LuisLog,09/16/17,01,0:53:22.77
LuisLog_09_16_17_02,LuisLog,09/16/17,02,2:4:34.0
LuisLog_09_16_17_02,LuisLog,09/16/17,02,2:4:41.37
LuisLog_09_16_17_02,LuisLog,09/16/17,02,2:58:50.7
LuisLog_09_16_17_03,LuisLog,09/16/17,03,0:0:23.73
CRLog_09_17_17_02,CRLog,09/17/17,02,0:18:34.83
CRLog_09_17_17_02,CRLog,09/17/17,02,0:18:51.57
CRLog_09_17_17_02,CRLog,09/17/17,02,0:18:58.6
CRLog_09_17_17_02,CRLog,09/17/17,02,0:19:3.77
CRLog_09_17_17_02,CRLog,09/17/17,02,0:19:9.87
CRLog_09_17_17_02,CRLog,09/17/17,02,0:19:24.67
CRLog_09_17_17_02,CRLog,09/17/17,02,0:19:36.93
CRLog_09_17_17_02,CRLog,09/17/17,02,2:41:12.77
FalseLog_09_17_17_02,FalseLog,09/17/17,02,0:37:23.83
FalseLog_09_17_17_02,FalseLog,09/17/17,02,0:37:26.97
FalseLog_09_17_17_02,FalseLog,09/17/17,02,0:37:36.8
FalseLog_09_17_17_02,FalseLog,09/17/17,02,0:37:42.47
FalseLog_09_17_17_02,FalseLog,09/17/17,02,0:37:51.73
FirstLog_09_17_17_01,FirstLog,09/17/17,01,0:9:59.0
FirstLog_09_17_17_01,FirstLog,09/17/17,01,0:15:44.47
FirstLog_09_17_17_01,FirstLog,09/17/17,01,0:16:23.3
FirstLog_09_17_17_01,FirstLog,09/17/17,01,0:49:31.73
FirstLog_09_17_17_01,FirstLog,09/17/17,01,0:49:38.73
FirstLog_09_17_17_01,FirstLog,09/17/17,01,0:53:7.17
FirstLog_09_17_17_01,FirstLog,09/17/17,01,0:54:14.73
FirstLog_09_17_17_02,FirstLog,09/17/17,02,0:20:11.3
FirstLog_09_17_17_02,FirstLog,09/17/17,02,0:20:13.97
FirstLog_09_17_17_02,FirstLog,09/17/17,02,0:20:19.0
FirstLog_09_17_17_02,FirstLog,09/17/17,02,0:20:40.27
FirstLog_09_17_17_02,FirstLog,09/17/17,02,0:20:42.33
FirstLog_09_17_17_02,FirstLog,09/17/17,02,0:20:52.67
FirstLog_09_17_17_02,FirstLog,09/17/17,02,0:21:4.4
FirstLog_09_17_17_02,FirstLog,09/17/17,02,0:21:13.87
FirstLog_09_17_17_02,FirstLog,09/17/17,02,0:21:23.77
FirstLog_09_17_17_02,FirstLog,09/17/17,02,0:21:33.37
FirstLog_09_17_17_02,FirstLog,09/17/17,02,0:21:43.33
FirstLog_09_17_17_02,FirstLog,09/17/17,02,0:21:45.87
FirstLog_09_17_17_02,FirstLog,09/17/17,02,0:22:9.83
FirstLog_09_17_17_02,FirstLog,09/17/17,02,0:22:12.53
FirstLog_09_17_17_02,FirstLog,09/17/17,02,0:22:25.8
FirstLog_09_17_17_02,FirstLog,09/17/17,02,0:22:31.1
FirstLog_09_17_17_02,FirstLog,09/17/17,02,0:22:43.9
FirstLog_09_17_17_02,FirstLog,09/17/17,02,0:22:46.4
FirstLog_09_17_17_02,FirstLog,09/17/17,02,0:22:49.73
FirstLog_09_17_17_02,FirstLog,09/17/17,02,0:22:58.53
FirstLog_09_17_17_02,FirstLog,09/17/17,02,0:23:13.23
FirstLog_09_17_17_02,FirstLog,09/17/17,02,0:23:23.33
FirstLog_09_17_17_02,FirstLog,09/17/17,02,0:23:28.37
FirstLog_09_17_17_02,FirstLog,09/17/17,02,0:23:35.03
FirstLog_09_17_17_02,FirstLog,09/17/17,02,1:48:34.8
FirstLog_09_17_17_02,FirstLog,09/17/17,02,1:48:39.57
FirstLog_09_17_17_02,FirstLog,09/17/17,02,1:48:47.23
FirstLog_09_17_17_02,FirstLog,09/17/17,02,1:48:57.57
FirstLog_09_17_17_02,FirstLog,09/17/17,02,1:50:35.7
FirstLog_09_17_17_02,FirstLog,09/17/17,02,1:50:41.57
FirstLog_09_17_17_02,FirstLog,09/17/17,02,1:50:49.87
FirstLog_09_17_17_02,FirstLog,09/17/17,02,1:52:6.77
FirstLog_09_17_17_02,FirstLog,09/17/17,02,1:52:10.27
FirstLog_09_17_17_02,FirstLog,09/17/17,02,1:52:18.23
FirstLog_09_17_17_02,FirstLog,09/17/17,02,1:52:26.53
LuisLog_09_17_17_01,LuisLog,09/17/17,01,0:50:42.93
LuisLog_09_17_17_01,LuisLog,09/17/17,01,0:51:44.43
LuisLog_09_17_17_01,LuisLog,09/17/17,01,0:52:40.83
LuisLog_09_17_17_02,LuisLog,09/17/17,02,1:25:13.2
LuisLog_09_17_17_02,LuisLog,09/17/17,02,1:25:22.7
LuisLog_09_17_17_02,LuisLog,09/17/17,02,1:25:27.07
LuisLog_09_17_17_02,LuisLog,09/17/17,02,1:25:39.87
LuisLog_09_17_17_02,LuisLog,09/17/17,02,1:25:45.13
LuisLog_09_17_17_02,LuisLog,09/17/17,02,1:26:8.27
LuisLog_09_17_17_02,LuisLog,09/17/17,02,1:26:19.57
LuisLog_09_17_17_02,LuisLog,09/17/17,02,1:26:38.2
CRLog_09_18_17_03,CRLog,09/18/17,03,0:52:23.67
CRLog_09_18_17_03,CRLog,09/18/17,03,1:35:29.73
CRLog_09_18_17_03,CRLog,09/18/17,03,1:35:45.4
CRLog_09_18_17_03,CRLog,09/18/17,03,1:35:52.97
CRLog_09_18_17_03,CRLog,09/18/17,03,2:13:56.67
CRLog_09_18_17_04,CRLog,09/18/17,04,0:28:17.07
CRLog_09_18_17_04,CRLog,09/18/17,04,0:28:25.43
CRLog_09_18_17_04,CRLog,09/18/17,04,0:28:51.93
CRLog_09_18_17_04,CRLog,09/18/17,04,0:29:4.8
CRLog_09_18_17_04,CRLog,09/18/17,04,0:29:10.47
CRLog_09_18_17_04,CRLog,09/18/17,04,0:29:24.03
CRLog_09_18_17_04,CRLog,09/18/17,04,0:29:26.6
CRLog_09_18_17_04,CRLog,09/18/17,04,0:29:47.2
CRLog_09_18_17_04,CRLog,09/18/17,04,0:30:1.83
CRLog_09_18_17_04,CRLog,09/18/17,04,0:30:9.17
FalseLog_09_18_17_02,FalseLog,09/18/17,02,1:36:39.67
FalseLog_09_18_17_02,FalseLog,09/18/17,02,1:37:50.63
FalseLog_09_18_17_02,FalseLog,09/18/17,02,1:38:25.03
FalseLog_09_18_17_02,FalseLog,09/18/17,02,2:15:30.63
FalseLog_09_18_17_02,FalseLog,09/18/17,02,2:21:34.43
FalseLog_09_18_17_02,FalseLog,09/18/17,02,2:21:39.77
FalseLog_09_18_17_02,FalseLog,09/18/17,02,2:22:29.7
FirstLog_09_18_17_01,FirstLog,09/18/17,01,0:5:55.6
FirstLog_09_18_17_01,FirstLog,09/18/17,01,0:7:17.5
FirstLog_09_18_17_01,FirstLog,09/18/17,01,0:8:53.2
FirstLog_09_18_17_01,FirstLog,09/18/17,01,0:8:57.2
FirstLog_09_18_17_01,FirstLog,09/18/17,01,0:50:47.93
FirstLog_09_18_17_01,FirstLog,09/18/17,01,1:24:16.43
FirstLog_09_18_17_01,FirstLog,09/18/17,01,1:24:24.3
FirstLog_09_18_17_01,FirstLog,09/18/17,01,1:24:45.77
FirstLog_09_18_17_01,FirstLog,09/18/17,01,1:25:1.07
FirstLog_09_18_17_01,FirstLog,09/18/17,01,1:25:8.13
FirstLog_09_18_17_01,FirstLog,09/18/17,01,1:26:23.0
FirstLog_09_18_17_01,FirstLog,09/18/17,01,1:26:31.23
FirstLog_09_18_17_01,FirstLog,09/18/17,01,1:26:35.87
FirstLog_09_18_17_01,FirstLog,09/18/17,01,1:27:29.47
FirstLog_09_18_17_01,FirstLog,09/18/17,01,1:27:39.83
FirstLog_09_18_17_01,FirstLog,09/18/17,01,1:30:20.13
FirstLog_09_18_17_01,FirstLog,09/18/17,01,1:35:26.03
FirstLog_09_18_17_01,FirstLog,09/18/17,01,1:35:41.0
FirstLog_09_18_17_01,FirstLog,09/18/17,01,2:0:51.87
FirstLog_09_18_17_01,FirstLog,09/18/17,01,2:0:57.67
FirstLog_09_18_17_01,FirstLog,09/18/17,01,2:1:4.37
FirstLog_09_18_17_01,FirstLog,09/18/17,01,2:1:15.97
FirstLog_09_18_17_01,FirstLog,09/18/17,01,2:1:43.67
FirstLog_09_18_17_01,FirstLog,09/18/17,01,2:1:53.33
FirstLog_09_18_17_01,FirstLog,09/18/17,01,2:1:57.23
FirstLog_09_18_17_01,FirstLog,09/18/17,01,2:2:4.33
FirstLog_09_18_17_01,FirstLog,09/18/17,01,2:2:15.93
FirstLog_09_18_17_01,FirstLog,09/18/17,01,2:2:28.17
FirstLog_09_18_17_01,FirstLog,09/18/17,01,2:32:28.27
FirstLog_09_18_17_01,FirstLog,09/18/17,01,2:32:42.03
FirstLog_09_18_17_01,FirstLog,09/18/17,01,2:32:46.53
FirstLog_09_18_17_01,FirstLog,09/18/17,01,2:32:55.17
FirstLog_09_18_17_01,FirstLog,09/18/17,01,2:33:2.87
FirstLog_09_18_17_01,FirstLog,09/18/17,01,2:33:38.5
FirstLog_09_18_17_01,FirstLog,09/18/17,01,2:33:51.97
FirstLog_09_18_17_01,FirstLog,09/18/17,01,2:33:58.47
FirstLog_09_18_17_01,FirstLog,09/18/17,01,2:34:5.4
FirstLog_09_18_17_01,FirstLog,09/18/17,01,2:34:16.63
FirstLog_09_18_17_01,FirstLog,09/18/17,01,2:34:26.97
FirstLog_09_18_17_01,FirstLog,09/18/17,01,2:34:35.1
FirstLog_09_18_17_01,FirstLog,09/18/17,01,2:34:44.73
FirstLog_09_18_17_01,FirstLog,09/18/17,01,2:34:51.47
FirstLog_09_18_17_01,FirstLog,09/18/17,01,2:34:59.23
FirstLog_09_18_17_01,FirstLog,09/18/17,01,2:35:9.1
FirstLog_09_18_17_01,FirstLog,09/18/17,01,2:35:38.67
FirstLog_09_18_17_01,FirstLog,09/18/17,01,2:35:52.93
FirstLog_09_18_17_01,FirstLog,09/18/17,01,2:35:55.43
FirstLog_09_18_17_01,FirstLog,09/18/17,01,2:36:3.2
FirstLog_09_18_17_01,FirstLog,09/18/17,01,2:49:29.6
FirstLog_09_18_17_02,FirstLog,09/18/17,02,0:2:31.07
FirstLog_09_18_17_02,FirstLog,09/18/17,02,0:2:50.7
FirstLog_09_18_17_02,FirstLog,09/18/17,02,0:3:4.13
FirstLog_09_18_17_02,FirstLog,09/18/17,02,0:3:20.2
FirstLog_09_18_17_02,FirstLog,09/18/17,02,0:3:30.37
FirstLog_09_18_17_02,FirstLog,09/18/17,02,0:3:36.1
FirstLog_09_18_17_02,FirstLog,09/18/17,02,0:3:42.73
FirstLog_09_18_17_02,FirstLog,09/18/17,02,0:3:53.13
FirstLog_09_18_17_02,FirstLog,09/18/17,02,0:4:4.03
FirstLog_09_18_17_02,FirstLog,09/18/17,02,0:4:14.43
FirstLog_09_18_17_02,FirstLog,09/18/17,02,0:48:55.93
FirstLog_09_18_17_02,FirstLog,09/18/17,02,0:49:6.53
FirstLog_09_18_17_02,FirstLog,09/18/17,02,0:49:13.5
FirstLog_09_18_17_02,FirstLog,09/18/17,02,0:49:26.9
FirstLog_09_18_17_02,FirstLog,09/18/17,02,0:49:37.77
FirstLog_09_18_17_02,FirstLog,09/18/17,02,0:50:30.93
FirstLog_09_18_17_02,FirstLog,09/18/17,02,0:50:39.63
FirstLog_09_18_17_02,FirstLog,09/18/17,02,1:54:35.57
FirstLog_09_18_17_02,FirstLog,09/18/17,02,1:54:42.57
FirstLog_09_18_17_02,FirstLog,09/18/17,02,1:54:54.2
FirstLog_09_18_17_02,FirstLog,09/18/17,02,1:54:57.47
FirstLog_09_18_17_02,FirstLog,09/18/17,02,1:55:5.17
FirstLog_09_18_17_02,FirstLog,09/18/17,02,1:55:47.97
FirstLog_09_18_17_02,FirstLog,09/18/17,02,1:56:4.1
FirstLog_09_18_17_02,FirstLog,09/18/17,02,1:56:39.8
FirstLog_09_18_17_02,FirstLog,09/18/17,02,1:56:57.47
FirstLog_09_18_17_02,FirstLog,09/18/17,02,1:57:4.1
BareLog_09_18_17_02,BareLog,09/18/17,02,0:57:8.0
BareLog_09_18_17_02,BareLog,09/18/17,02,0:57:13.93
BareLog_09_18_17_02,BareLog,09/18/17,02,0:57:17.27
BareLog_09_18_17_02,BareLog,09/18/17,02,0:57:22.37
BareLog_09_18_17_02,BareLog,09/18/17,02,0:57:30.3
BareLog_09_18_17_02,BareLog,09/18/17,02,0:57:33.07
BareLog_09_18_17_02,BareLog,09/18/17,02,0:57:37.57
BareLog_09_18_17_02,BareLog,09/18/17,02,0:57:40.3
BareLog_09_18_17_02,BareLog,09/18/17,02,0:57:43.47
BareLog_09_18_17_02,BareLog,09/18/17,02,0:57:49.13
BareLog_09_18_17_02,BareLog,09/18/17,02,0:57:54.87
BareLog_09_18_17_02,BareLog,09/18/17,02,0:58:3.67
BareLog_09_18_17_02,BareLog,09/18/17,02,0:58:6.97
BareLog_09_18_17_02,BareLog,09/18/17,02,0:58:10.07
BareLog_09_18_17_02,BareLog,09/18/17,02,0:58:13.33
BareLog_09_18_17_02,BareLog,09/18/17,02,0:58:22.87
BareLog_09_18_17_02,BareLog,09/18/17,02,1:0:55.9
BareLog_09_18_17_02,BareLog,09/18/17,02,1:16:5.43
BareLog_09_18_17_02,BareLog,09/18/17,02,1:16:7.97
BareLog_09_18_17_02,BareLog,09/18/17,02,1:16:19.87
BareLog_09_18_17_02,BareLog,09/18/17,02,1:16:25.63
BareLog_09_18_17_02,BareLog,09/18/17,02,1:16:35.97
BareLog_09_18_17_02,BareLog,09/18/17,02,1:16:38.93
BareLog_09_18_17_02,BareLog,09/18/17,02,1:16:41.7
BareLog_09_18_17_02,BareLog,09/18/17,02,1:16:44.47
BareLog_09_18_17_02,BareLog,09/18/17,02,1:16:47.07
BareLog_09_18_17_02,BareLog,09/18/17,02,1:16:50.8
BareLog_09_18_17_02,BareLog,09/18/17,02,1:16:52.97
BareLog_09_18_17_02,BareLog,09/18/17,02,1:16:58.3
BareLog_09_18_17_02,BareLog,09/18/17,02,1:17:2.03
BareLog_09_18_17_02,BareLog,09/18/17,02,1:17:4.93
BareLog_09_18_17_02,BareLog,09/18/17,02,1:17:8.07
BareLog_09_18_17_02,BareLog,09/18/17,02,1:17:12.67
BareLog_09_18_17_02,BareLog,09/18/17,02,1:17:50.33
BareLog_09_18_17_02,BareLog,09/18/17,02,1:18:1.33
BareLog_09_18_17_02,BareLog,09/18/17,02,1:56:50.93
BareLog_09_18_17_02,BareLog,09/18/17,02,1:56:53.47
BareLog_09_18_17_02,BareLog,09/18/17,02,1:56:56.23
BareLog_09_18_17_02,BareLog,09/18/17,02,1:57:2.1
BareLog_09_18_17_02,BareLog,09/18/17,02,1:57:10.77
BareLog_09_18_17_02,BareLog,09/18/17,02,1:57:18.63
BareLog_09_18_17_02,BareLog,09/18/17,02,1:57:33.1
BareLog_09_18_17_02,BareLog,09/18/17,02,1:57:37.33
BareLog_09_18_17_02,BareLog,09/18/17,02,1:57:46.5
BareLog_09_18_17_02,BareLog,09/18/17,02,1:57:50.43
BareLog_09_18_17_02,BareLog,09/18/17,02,1:57:57.97
BareLog_09_18_17_02,BareLog,09/18/17,02,1:58:1.77
BareLog_09_18_17_02,BareLog,09/18/17,02,1:58:10.13
BareLog_09_18_17_02,BareLog,09/18/17,02,1:58:19.6
BareLog_09_18_17_02,BareLog,09/18/17,02,1:58:22.33
BareLog_09_18_17_02,BareLog,09/18/17,02,1:58:26.83
BareLog_09_18_17_02,BareLog,09/18/17,02,1:58:34.97
BareLog_09_18_17_02,BareLog,09/18/17,02,1:58:41.07
BareLog_09_18_17_02,BareLog,09/18/17,02,1:58:43.77
BareLog_09_18_17_02,BareLog,09/18/17,02,1:58:48.07
BareLog_09_18_17_02,BareLog,09/18/17,02,1:58:50.27
BareLog_09_18_17_02,BareLog,09/18/17,02,1:58:56.8
BareLog_09_18_17_02,BareLog,09/18/17,02,1:59:3.9
BareLog_09_18_17_02,BareLog,09/18/17,02,1:59:6.17
BareLog_09_18_17_02,BareLog,09/18/17,02,1:59:12.3
BareLog_09_18_17_02,BareLog,09/18/17,02,1:59:14.53
BareLog_09_18_17_02,BareLog,09/18/17,02,1:59:23.13
BareLog_09_18_17_02,BareLog,09/18/17,02,1:59:29.83
BareLog_09_18_17_02,BareLog,09/18/17,02,1:59:37.07
BareLog_09_18_17_02,BareLog,09/18/17,02,1:59:41.43
BareLog_09_18_17_02,BareLog,09/18/17,02,1:59:44.77
BareLog_09_18_17_02,BareLog,09/18/17,02,1:59:54.43
BareLog_09_18_17_02,BareLog,09/18/17,02,1:59:58.07
BareLog_09_18_17_02,BareLog,09/18/17,02,2:0:0.87
BareLog_09_18_17_02,BareLog,09/18/17,02,2:0:5.1
BareLog_09_18_17_02,BareLog,09/18/17,02,2:0:14.53
BareLog_09_18_17_02,BareLog,09/18/17,02,2:0:20.1
BareLog_09_18_17_02,BareLog,09/18/17,02,2:0:28.13
BareLog_09_18_17_02,BareLog,09/18/17,02,2:0:35.97
BareLog_09_18_17_02,BareLog,09/18/17,02,2:0:38.67
BareLog_09_18_17_02,BareLog,09/18/17,02,2:0:41.23
BareLog_09_18_17_02,BareLog,09/18/17,02,2:0:54.83
BareLog_09_18_17_02,BareLog,09/18/17,02,2:0:58.23
BareLog_09_18_17_02,BareLog,09/18/17,02,2:1:2.73
BareLog_09_18_17_02,BareLog,09/18/17,02,2:1:6.3
BareLog_09_18_17_02,BareLog,09/18/17,02,2:1:8.6
BareLog_09_18_17_02,BareLog,09/18/17,02,2:1:10.8
BareLog_09_18_17_02,BareLog,09/18/17,02,2:1:18.4
BareLog_09_18_17_02,BareLog,09/18/17,02,2:1:22.43
BareLog_09_18_17_02,BareLog,09/18/17,02,2:1:25.2
BareLog_09_18_17_02,BareLog,09/18/17,02,2:1:29.7
BareLog_09_18_17_02,BareLog,09/18/17,02,2:1:34.5
BareLog_09_18_17_02,BareLog,09/18/17,02,2:1:36.93
BareLog_09_18_17_02,BareLog,09/18/17,02,2:1:44.97
BareLog_09_18_17_02,BareLog,09/18/17,02,2:1:48.03
